area_type,availability,location,size,society,total_sqft,bath,balcony,price,bhk,price_per_sqft
Built-up  Area,18-Jul,79,2 BHK,Sryalan,-0.46230746626449615,-0.5010828764205185,-0.7674870323799133,26.65,2,-1.0441413035604281
Built-up  Area,18-Aug,79,2 BHK,Sryalan,-0.46662106688752014,-0.5010828764205185,-0.7674870323799133,29.45,2,-0.9573025524399428
Built-up  Area,18-Aug,79,2 BHK,Sryalan,-0.4838754693796161,-0.5010828764205185,-0.7674870323799133,28.88,2,-0.957077305167412
Built-up  Area,18-Dec,79,3 BHK,Sryalan,-0.2164322307521285,-0.5010828764205185,-0.7674870323799133,37.84,3,-0.9569111524987228
Super built-up  Area,18-Jul,79,2 BHK,GrrvaGr,-0.3630946519349443,-0.5010828764205185,0.4991822912173319,28.5,2,-1.074371858558003
Super built-up  Area,18-May,79,2 BHK,Sryalan,-0.37603545380401626,-0.5010828764205185,-0.7674870323799133,32.49,2,-0.957077305167412
Super built-up  Area,18-May,79,2 BHK,Sryalan,-0.31133144445865635,-0.5010828764205185,-0.7674870323799133,34.65,2,-0.9572284579423999
Super built-up  Area,18-May,79,2 BHK,SNbay G,-0.3458402494428483,-0.5010828764205185,-0.7674870323799133,52.2,2,-0.4697607586065018
Super built-up  Area,18-Jun,79,2 BHK,Coomee ,-0.2733717589760452,-0.5010828764205185,-0.7674870323799133,55.0,2,-0.4935758260483215
Built-up  Area,18-Aug,79,2 BHK,Sryalan,-0.3458402494428483,-0.5010828764205185,-0.7674870323799133,33.51,2,-0.9568375455932933
Built-up  Area,18-Aug,79,3 BHK,Sryalan,-0.29407704196656037,0.46189349974174937,-0.7674870323799133,35.25,3,-0.9566709272149855
Super built-up  Area,19-Dec,79,3 BHK,DSineSt,0.05532460849838313,-0.5010828764205185,0.4991822912173319,48.75,3,-0.9232190835701278
Super built-up  Area,18-May,79,2 BHK,MJtroty,-0.5080316328685505,-0.5010828764205185,-0.7674870323799133,40.0,2,-0.5860799722802987
Built-up  Area,18-Dec,79,2 BHK,Sryalan,-0.3458402494428483,-0.5010828764205185,-0.7674870323799133,33.51,2,-0.9568375455932933
Super built-up  Area,18-May,79,3 BHK,Sryalan,-0.1387874195376966,-0.5010828764205185,0.4991822912173319,40.45,3,-0.9566886266031572
Built-up  Area,18-Jul,79,2 BHK,Sryalan,-0.4062306581651842,-0.5010828764205185,-0.7674870323799133,31.48,2,-0.957055117604111
Built-up  Area,18-Aug,79,2 BHK,Sryalan,-0.3630946519349443,-0.5010828764205185,-0.7674870323799133,32.92,2,-0.9571621628656507
Super built-up  Area,Ready To Move,79,1 BHK,Srrlsnu,-0.7858275129912957,-1.4640592525827865,-0.7674870323799133,35.0,1,-0.20233661824333765
Built-up  Area,Ready To Move,79,2 BHK,GrrvaGr,-0.3501538500658723,-0.5010828764205185,-0.7674870323799133,57.0,2,-0.3382382141365325
Super built-up  Area,Ready To Move,79,3 BHK,SJmesst,0.20630063030422294,0.46189349974174937,1.765851614814577,92.0,3,-0.2850184780657652
Built-up  Area,Ready To Move,79,2 BHK,Prngshi,-0.2250594319981765,-0.5010828764205185,0.4991822912173319,28.0,2,-1.1790160873957631
Built-up  Area,18-May,79,3 BHK,SNbay G,0.32708144774889475,1.4248698759040173,1.765851614814577,116.0,3,-0.022535537766087008
Super built-up  Area,18-May,79,2 BHK,Sryalan,-0.3458402494428483,-0.5010828764205185,-0.7674870323799133,33.5,2,-0.9570981538260309
Built-up  Area,18-Aug,79,2 BHK,Sryalan,-0.46230746626449615,-0.5010828764205185,-0.7674870323799133,29.6,2,-0.9571362916161876
Super built-up  Area,19-Aug,79,2 BHK,GrrvaGr,-0.6314006106870367,-0.5010828764205185,-0.7674870323799133,22.8,2,-0.9987043053372936
Super built-up  Area,18-May,79,4 BHK,SNbay G,0.5406046785885824,1.4248698759040173,-2.0341563559771587,105.0,4,-0.37906909361377655
Super built-up  Area,Ready To Move,79,2 BHK,Brods W,-0.26646999797920684,-0.5010828764205185,-0.7674870323799133,67.0,2,-0.21236641653449675
Super built-up  Area,18-May,79,3 BHK,Sryalan,-0.2078050295060805,-0.5010828764205185,-0.7674870323799133,38.12,3,-0.9571139482643788
Built-up  Area,18-Dec,79,2 BHK,Sryalan,-0.37603545380401626,-0.5010828764205185,-0.7674870323799133,32.63,2,-0.9533152805454914
Super built-up  Area,18-Apr,79,2 BHK,Sryalan,-0.3630946519349443,-0.5010828764205185,-0.7674870323799133,34.0,2,-0.9285226897100533
Super built-up  Area,18-May,79,3 BHK,Sryalan,-0.2164322307521285,-0.5010828764205185,-0.7674870323799133,37.84,3,-0.9569111524987228
Built-up  Area,18-Aug,79,3 BHK,Sryalan,-0.1387874195376966,-0.5010828764205185,0.4991822912173319,40.43,3,-0.9571204916745514
Super built-up  Area,Ready To Move,79,3 BHK,Brods W,-0.26646999797920684,-0.5010828764205185,-0.7674870323799133,65.0,3,-0.2606580379363738
Super built-up  Area,Ready To Move,79,2 BHK,Rie 2ri,-0.3674082525579683,-0.5010828764205185,0.4991822912173319,46.0,2,-0.6049326234635004
Super built-up  Area,Ready To Move,79,3 BHK,GrrvaGr,-0.2207458313751525,0.46189349974174937,-0.7674870323799133,65.0,3,-0.3243992776794645
Built-up  Area,18-Aug,79,2 BHK,Sryalan,-0.3415266488198243,-0.5010828764205185,-0.7674870323799133,33.64,2,-0.9572122398334955
Built-up  Area,18-Jul,79,3 BHK,Sryalan,-0.1387874195376966,-0.5010828764205185,0.4991822912173319,40.44,3,-0.9569045591388544
Super built-up  Area,18-May,79,3 BHK,MJtroty,-0.19400150751240372,-0.5010828764205185,1.765851614814577,50.35,3,-0.6908330058567327
Built-up  Area,Ready To Move,79,1 BHK,GrrvaGr,-0.8505315223366556,-1.4640592525827865,-0.7674870323799133,16.75,1,-0.949506522698454
Super built-up  Area,Ready To Move,79,3 BHK,Assha A,-0.548579478724976,-0.5010828764205185,-0.7674870323799133,49.82,3,-0.20193438216852594
Built-up  Area,18-Dec,79,2 BHK,Sryalan,-0.4277986612803042,-0.5010828764205185,-0.7674870323799133,30.76,2,-0.9569978257739911
Built-up  Area,18-Aug,79,2 BHK,Sryalan,-0.4277986612803042,-0.5010828764205185,-0.7674870323799133,30.75,2,-0.9572816807504941
Built-up  Area,18-Dec,79,2 BHK,Sryalan,-0.3630946519349443,-0.5010828764205185,-0.7674870323799133,33.06,2,-0.9534496385677029
Super built-up  Area,Ready To Move,79,2 BHK,GrrvaGr,-0.5606575604694433,-0.5010828764205185,-0.7674870323799133,26.5,2,-0.9507617407029351
Built-up  Area,18-Aug,79,2 BHK,Sryalan,-0.31133144445865635,-0.5010828764205185,-0.7674870323799133,34.65,2,-0.9572284579423999
Super built-up  Area,Ready To Move,79,2 BHK,Brods W,-0.45713114551686734,-0.5010828764205185,-0.7674870323799133,54.48,2,-0.23269573711727354
Super built-up  Area,18-May,79,3 BHK,Sryalan,-0.2164322307521285,-0.5010828764205185,-0.7674870323799133,37.83,3,-0.9571419200941244
Super built-up  Area,19-Dec,79,3 BHK,DSineSt,0.0777553317381079,0.46189349974174937,-0.7674870323799133,49.53,3,-0.9232190835701278
Super built-up  Area,Ready To Move,80,2 BHK,GrrvaGr,-0.4234850606572802,-0.5010828764205185,-0.7674870323799133,45.5,2,-0.5446308247219914
Super built-up  Area,Ready To Move,80,3 BHK,SNdri N,-0.07408341019233669,0.46189349974174937,0.4991822912173319,78.29,3,-0.22555936010066643
Built-up  Area,Ready To Move,80,3 BHK,GaicaVe,-0.06114260832326471,0.46189349974174937,-0.7674870323799133,78.8,3,-0.2313654423504568
Super built-up  Area,Ready To Move,80,2 BHK,Courf T,-0.38615516086563056,-0.5010828764205185,0.4991822912173319,53.0,2,-0.3909346278612999
Super built-up  Area,Ready To Move,80,3 BHK,GaicaVe,-0.06114260832326471,0.46189349974174937,-0.7674870323799133,84.0,3,-0.12586283430522846
Super built-up  Area,Ready To Move,80,2 BHK,Shitt S,-0.3328994475737763,-0.5010828764205185,0.4991822912173319,51.47,2,-0.5059087839440278
Super built-up  Area,19-Dec,80,2 BHK,GrrvaGr,-0.3458402494428483,-0.5010828764205185,-0.7674870323799133,52.0,2,-0.4749729232612562
Built-up  Area,Ready To Move,80,2 BHK,SNavenc,-0.552893079348,-0.5010828764205185,0.4991822912173319,33.0,2,-0.7457788694539264
Super built-up  Area,Ready To Move,80,3 BHK,GaicaVe,0.163164624073983,0.46189349974174937,0.4991822912173319,84.0,3,-0.37906909361377655
Super built-up  Area,Ready To Move,80,3 BHK,GrrvaGr,-0.18192342576793655,0.46189349974174937,-0.7674870323799133,55.0,3,-0.5985205298924697
Built-up  Area,Ready To Move,80,2 BHK,GrrvaGr,-0.535638676855904,-0.5010828764205185,-0.7674870323799133,40.0,2,-0.5437291378558877
Built-up  Area,Ready To Move,80,2 BHK,GaicaVe,-0.47093466751054414,-0.5010828764205185,-0.7674870323799133,56.0,2,-0.16224304397599668
Super built-up  Area,18-Apr,80,3 BHK,Shitt S,0.029443004760239165,0.46189349974174937,0.4991822912173319,75.0,3,-0.4086362822007465
Super built-up  Area,Ready To Move,80,3 BHK,SNdri N,-0.039574605208144736,-0.5010828764205185,-0.7674870323799133,80.91,3,-0.21564450917144015
Built-up  Area,Ready To Move,80,2 BHK,GrrvaGr,-0.4881890700026401,-0.5010828764205185,-2.0341563559771587,46.0,2,-0.43254223612205006
Super built-up  Area,Ready To Move,80,3 BHK,SNdri N,-0.005065800223952786,-0.5010828764205185,-0.7674870323799133,82.0,3,-0.23598428024904824
Built-up  Area,18-Jul,80,2 BHK,Shitt S,-0.19055062701398454,-0.5010828764205185,0.4991822912173319,75.0,2,-0.13812705825996932
Super built-up  Area,Ready To Move,80,1 BHK,SrnesSr,-0.7858275129912957,-1.4640592525827865,-0.7674870323799133,23.0,1,-0.7604391720447236
Super built-up  Area,Ready To Move,80,3 BHK,Courf T,-0.37689817392862107,-0.5010828764205185,0.4991822912173319,55.0,3,-0.3508825974950412
Super built-up  Area,18-May,80,2 BHK,Shitt S,-0.3328994475737763,-0.5010828764205185,-0.7674870323799133,57.0,2,-0.36363221446607874
Super built-up  Area,18-Dec,80,1 BHK,Shitt S,-0.6952418999077918,-1.4640592525827865,-0.7674870323799133,42.41,1,-0.13201939250776568
Built-up  Area,Ready To Move,80,1 BHK,PaownNe,-0.8462179217136316,-1.4640592525827865,-0.7674870323799133,27.0,1,-0.4228512767137129
Built-up  Area,Ready To Move,80,2 BHK,Solle V,-0.535638676855904,-0.5010828764205185,0.4991822912173319,49.0,2,-0.2542876538365517
Super built-up  Area,19-Dec,80,2 BHK,Shitt S,-0.19486422763700853,-0.5010828764205185,0.4991822912173319,67.0,2,-0.3129468309973576
Super built-up  Area,18-May,80,2 BHK,Shitt S,-0.3328994475737763,-0.5010828764205185,-0.7674870323799133,69.0,2,-0.05489463151212057
Super built-up  Area,Ready To Move,80,2 BHK,Courf T,-0.3862845688843214,-0.5010828764205185,0.4991822912173319,55.0,2,-0.3364238921266121
Built-up  Area,Ready To Move,80,2 BHK,GrrvaGr,-0.4881890700026401,-0.5010828764205185,-2.0341563559771587,42.0,2,-0.5540721054590352
Built-up  Area,Ready To Move,80,3 BHK,GrrvaGr,-0.18192342576793655,0.46189349974174937,-2.0341563559771587,71.0,3,-0.24023247066195036
Super built-up  Area,Ready To Move,80,3 BHK,GrrvaGr,-0.09996501393048066,-0.5010828764205185,-0.7674870323799133,56.0,3,-0.6585709723456817
Super built-up  Area,Ready To Move,80,2 BHK,GrrvaGr,-0.4881890700026401,-0.5010828764205185,-0.7674870323799133,49.8,2,-0.3170888602519141
Built-up  Area,Ready To Move,80,1 BHK,Prmes H,-0.7987683148603677,-1.4640592525827865,-2.0341563559771587,26.0,1,-0.5923492296596605
Super built-up  Area,18-May,80,2 BHK,Shitt S,-0.31995864570470434,-0.5010828764205185,-0.7674870323799133,68.0,2,-0.10267544792166153
Super built-up  Area,Ready To Move,80,2 BHK,PisomSu,-0.4105442587882082,-0.5010828764205185,-0.7674870323799133,46.0,2,-0.5484716506508794
Super built-up  Area,19-Dec,80,3 BHK,Shitt S,-0.09565141330745666,0.46189349974174937,0.4991822912173319,72.54,3,-0.31777403727386555
Super built-up  Area,Ready To Move,80,1 RK,GrrvaGr,-1.0360163491266874,-1.4640592525827865,-2.0341563559771587,16.9,1,-0.410979123888995
Built-up  Area,Ready To Move,80,1 BHK,GrrvaGr,-0.7961801544865533,-1.4640592525827865,-0.7674870323799133,32.0,1,-0.3138696521143042
Super built-up  Area,18-Dec,80,2 BHK,Shitt S,-0.3328994475737763,-0.5010828764205185,0.4991822912173319,64.98,2,-0.1583217218016964
Super built-up  Area,Ready To Move,80,1 BHK,GrrvaGr,-0.8419043210906076,-1.4640592525827865,-0.7674870323799133,21.0,1,-0.7449363233280184
Super built-up  Area,19-Dec,80,2 BHK,Shitt S,-0.31133144445865635,-0.5010828764205185,0.4991822912173319,59.76,2,-0.32465409461814143
Super built-up  Area,18-Mar,80,2 BHK,Shitt S,-0.3587810513119203,-0.5010828764205185,-0.7674870323799133,54.0,2,-0.40441523579514965
Super built-up  Area,Ready To Move,80,2 BHK,PSmalsh,-0.37603545380401626,-0.5010828764205185,0.4991822912173319,65.0,2,-0.08348144474859823
Super built-up  Area,Ready To Move,80,3 BHK,Shitt S,-0.033104204273608745,-0.5010828764205185,0.4991822912173319,60.75,3,-0.6238919133970939
Super built-up  Area,Ready To Move,80,3 BHK,Shiaa S,-0.00937940084697678,-0.5010828764205185,0.4991822912173319,82.0,3,-0.2308418562063118
Super built-up  Area,Ready To Move,80,2 BHK,Avine A,-0.3328994475737763,-0.5010828764205185,-0.7674870323799133,50.0,2,-0.5437291378558877
Built-up  Area,Ready To Move,80,2 BHK,GrrvaGr,-0.600342686201264,-0.5010828764205185,-2.0341563559771587,40.0,2,-0.4321909937251223
Super built-up  Area,17-Jun,80,3 BHK,Shitt S,-0.09565141330745666,0.46189349974174937,-0.7674870323799133,70.0,3,-0.37072963016616967
Super built-up  Area,Ready To Move,80,3 BHK,Shitt S,-0.09565141330745666,-0.5010828764205185,0.4991822912173319,63.51,3,-0.5060374246035919
Super built-up  Area,18-Dec,80,3 BHK,Shitt S,-0.09565141330745666,0.46189349974174937,0.4991822912173319,58.0,3,-0.6209135335943772
Super built-up  Area,Ready To Move,80,3 BHK,GrrvaGr,0.20630063030422294,0.46189349974174937,0.4991822912173319,93.0,3,-0.2682237252893346
Super built-up  Area,18-Jul,80,2 BHK,Maavera,-0.2129813502537093,-0.5010828764205185,0.4991822912173319,60.0,2,-0.449745094338701
Super built-up  Area,18-Apr,80,2 BHK,Shitt S,-0.3372130481968003,-0.5010828764205185,-0.7674870323799133,62.0,2,-0.2281746994378464
Super built-up  Area,18-Dec,80,3 BHK,Shitt S,-0.09565141330745666,0.46189349974174937,0.4991822912173319,79.0,3,-0.18309170259501403
Super built-up  Area,Ready To Move,80,2 BHK,GrrvaGr,-0.535638676855904,-0.5010828764205185,-0.7674870323799133,48.0,2,-0.28644781872758907
Super built-up  Area,17-May,80,2 BHK,GrrvaGr,-0.535638676855904,-0.5010828764205185,-0.7674870323799133,44.0,2,-0.4150884782917383
Super built-up  Area,Ready To Move,80,2 BHK,GrrvaGr,-0.2250594319981765,-0.5010828764205185,-0.7674870323799133,67.0,2,-0.27209943746851084
Built-up  Area,Ready To Move,80,2 BHK,GrrvaGr,-0.4597193058906818,-0.5010828764205185,-0.7674870323799133,51.0,2,-0.33037084548538714
Built-up  Area,Ready To Move,80,2 BHK,Raenti ,-0.4148578594112322,-0.5010828764205185,0.4991822912173319,46.0,2,-0.5425380206377011
Super built-up  Area,18-May,80,2 BHK,Shitt S,-0.30701784383563235,-0.5010828764205185,0.4991822912173319,60.0,2,-0.3248798829957167
Super built-up  Area,Ready To Move,80,3 BHK,GrrvaGr,0.2925726427647028,0.46189349974174937,0.4991822912173319,85.0,3,-0.4777161678163899
Super built-up  Area,18-Jun,80,2 BHK,Shitt S,-0.2207458313751525,-0.5010828764205185,-0.7674870323799133,67.0,2,-0.2780689251927594
Super built-up  Area,Ready To Move,80,1 BHK,Shitt S,-0.6952418999077918,-1.4640592525827865,-2.0341563559771587,30.12,1,-0.6241167712100143
Super built-up  Area,Ready To Move,80,2 BHK,Shitt S,-0.3328994475737763,-0.5010828764205185,-0.7674870323799133,60.0,2,-0.28644781872758907
Super built-up  Area,Ready To Move,81,3 BHK,CaaveEn,0.12002861784374304,0.46189349974174937,-0.7674870323799133,180.0,3,1.3707465603635098
Built-up  Area,Ready To Move,81,3 BHK,Frhts H,-0.2207458313751525,0.46189349974174937,0.4991822912173319,95.45,3,0.38098033893062033
Super built-up  Area,Ready To Move,81,3 BHK,Bamita ,0.26669103902655883,0.46189349974174937,1.765851614814577,185.0,3,1.160587621877694
Super built-up  Area,Ready To Move,81,3 BHK,Asareur,0.163164624073983,0.46189349974174937,0.4991822912173319,150.0,3,0.7610546948661973
Super built-up  Area,Ready To Move,81,4 BHK,Meentan,2.8375970103488592,3.350822628228553,0.4991822912173319,385.0,4,0.5696093539389916
Super built-up  Area,Ready To Move,81,3 BHK,GrrvaGr,0.3788446552251827,0.46189349974174937,-0.7674870323799133,200.0,3,1.1929197662601272
Built-up  Area,Ready To Move,81,3 BHK,Nanorkr,1.672924842132381,1.4248698759040173,0.4991822912173319,330.0,3,1.0201737377025555
Super built-up  Area,Ready To Move,81,3 BHK,GrrvaGr,0.6807966988368622,1.4248698759040173,1.765851614814577,285.0,3,1.8361230640808734
Super built-up  Area,Ready To Move,81,2 BHK,Asneren,-0.00937940084697678,-0.5010828764205185,0.4991822912173319,140.0,2,0.900366008219078
Built-up  Area,Ready To Move,81,3 BHK,Clint E,0.2925726427647028,1.4248698759040173,0.4991822912173319,145.0,3,0.47693293737019116
Super built-up  Area,Ready To Move,81,3 BHK,Prook M,0.86196792500387,0.46189349974174937,0.4991822912173319,265.0,3,1.299199061173477
Super built-up  Area,Ready To Move,81,3 BHK,GrrvaGr,0.7239327050671022,0.46189349974174937,0.4991822912173319,260.0,3,1.4448410579065862
Super built-up  Area,Ready To Move,81,3 BHK,Prook M,0.86196792500387,0.46189349974174937,0.4991822912173319,288.0,3,1.5708017037298154
Built-up  Area,Ready To Move,81,4 BHK,Asuilnc,1.6177107541576738,2.3878462520662853,0.4991822912173319,341.0,4,1.1700444918149304
Super built-up  Area,Ready To Move,81,4 BHK,Meentan,2.842773331096488,2.3878462520662853,1.765851614814577,410.0,4,0.7222793301364298
Built-up  Area,Ready To Move,81,2 BHK,Elrisnt,-0.2121186301291045,-0.5010828764205185,0.4991822912173319,140.0,2,1.3883263955220193
Super built-up  Area,Ready To Move,81,3 BHK,GrrvaGr,0.12520493859137183,0.46189349974174937,1.765851614814577,154.0,3,0.8987654796483183
Built-up  Area,18-Apr,81,3 BHK,GrrvaGr,0.4469995450689618,0.46189349974174937,1.765851614814577,220.0,3,1.3688647953465427
Built-up  Area,Ready To Move,81,4 BHK,Asuilnc,1.616848034033069,-0.5010828764205185,-0.7674870323799133,341.0,4,1.1709179067276854
Super built-up  Area,Ready To Move,81,4 BHK,Asuilnc,1.6177107541576738,2.3878462520662853,0.4991822912173319,345.0,4,1.2052372217306173
Super built-up  Area,Ready To Move,81,3 BHK,APuraen,1.3278367922904615,0.46189349974174937,0.4991822912173319,400.0,3,2.0705810403832747
Super built-up  Area,Ready To Move,81,3 BHK,Tusom B,3.3120930788814986,0.46189349974174937,0.4991822912173319,400.0,3,0.40916463669336617
Super built-up  Area,Ready To Move,81,2 BHK,GrrvaGr,-0.3285858469507523,-0.5010828764205185,-0.7674870323799133,105.0,2,0.8598712789987071
Super built-up  Area,Ready To Move,81,4 BHK,GrrvaGr,1.1552927673695017,1.4248698759040173,0.4991822912173319,325.0,4,1.5577712920929296
Super built-up  Area,Ready To Move,81,3 BHK,Bamita ,0.26669103902655883,0.46189349974174937,1.765851614814577,180.0,3,1.0797572609216108
Plot  Area,Ready To Move,81,1 Bedroom,GrrvaGr,-0.5735983623385152,-1.4640592525827865,-2.0341563559771587,100.0,1,1.543810136767695
Built-up  Area,Ready To Move,81,2 BHK,Saentpa,-0.12153301704560063,-0.5010828764205185,-2.0341563559771587,120.0,2,0.7245590550300907
Super built-up  Area,Ready To Move,82,3 BHK,Chnts A,0.2235550327963189,-0.5010828764205185,1.765851614814577,86.0,3,-0.4016589588866899
Super built-up  Area,18-May,82,2 BHK,GrrvaGr,-0.2897634413435364,-0.5010828764205185,0.4991822912173319,47.0,2,-0.6702695417536835
Super built-up  Area,18-Mar,82,2 BHK,GrrvaGr,-0.3630946519349443,-0.5010828764205185,0.4991822912173319,48.95,2,-0.5320781307506258
Built-up  Area,Ready To Move,82,3 BHK,Scsta V,-0.2121186301291045,-0.5010828764205185,0.4991822912173319,65.0,3,-0.33584974502408754
Super built-up  Area,Ready To Move,82,3 BHK,MSuntra,-0.2121186301291045,0.46189349974174937,-0.7674870323799133,65.0,3,-0.33584974502408754
Super built-up  Area,Ready To Move,82,3 BHK,MSuntra,-0.2121186301291045,0.46189349974174937,-2.0341563559771587,64.0,3,-0.3588387602313689
Built-up  Area,Ready To Move,82,3 BHK,Srg Bnc,0.150223822204911,0.46189349974174937,0.4991822912173319,70.0,3,-0.6104591629900283
Super built-up  Area,Ready To Move,82,3 BHK,GrrvaGr,0.07085357074126951,-0.5010828764205185,0.4991822912173319,70.0,3,-0.5421632138198055
Super built-up  Area,Ready To Move,83,3 BHK,GrrvaGr,-0.20349142888305652,-0.5010828764205185,0.4991822912173319,60.8,3,-0.44295253058978434
Super built-up  Area,Ready To Move,83,2 BHK,GrrvaGr,-0.4321122619033282,-0.5010828764205185,-0.7674870323799133,48.7,2,-0.4412413670993554
